zeta_ER,D_over_D0_z10_zon1000,equality_ratio,delta_c,delta_c_over_control,cumulative_PS_ratio_nu5_fixed_barrier,cumulative_PS_ratio_nu5_tophat_barrier
1.5612556036955692e-06,1.000005207374,1.000025413083,1.726760321873,1.000000159747,1.000135048405,1.000130905265
0.007500442556492628,1.024949857009,1.131953127274,1.728109656795,1.000781585588,1.866567631899,1.830826885418
0.029588344765651916,1.097679051635,1.668465993659,1.732341285052,1.003232203013,9.134652965745,8.515858749687
0.033,1.108822206563,1.777308622754,1.733025493233,1.003628441148,11.34568870328,10.50228040396
0.037555,1.123666822889,1.936588638227,1.733950512338,1.004164137528,14.99787479651,13.75594875634
