epsilon_G,D_over_D0_z10_zon1000,equality_ratio,delta_c,delta_c_over_control,cumulative_PS_ratio_nu5_fixed_barrier,cumulative_PS_ratio_nu5_tophat_barrier
1.5612556036955692e-06,1.000005207373567,1.0000254130825619,1.7267603218731173,1.0000001597465733,1.0001350484054579,1.0001309052647886
0.007500442556492628,1.0249498570089128,1.1319531272740926,1.7281096567952192,1.0007815855881108,1.8665676318988624,1.8308268854180603
0.029588344765651916,1.0976790516351997,1.6684659936585327,1.732341285052116,1.0032322030127079,9.13465296574521,8.51585874968683
0.033,1.1088222065634303,1.7773086227536101,1.7330254932333353,1.00362844114828,11.345688703277919,10.502280403964598
0.037555,1.1236668228890563,1.936588638226792,1.73395051233783,1.004164137527532,14.99787479650946,13.755948756335057
