galaxy,points,aM_HRC0_si,aM_HRC0_over_match,chi2_HRC0,chi2red_HRC0,success_HRC0,aM_HRC0_freeML_si,aM_HRC0_freeML_over_match,ups_disk_HRC0_freeML,chi2_HRC0_freeML,chi2red_HRC0_freeML,success_HRC0_freeML,aM_HRC3_si,aM_HRC3_over_match,chi2_HRC3,chi2red_HRC3,success_HRC3,aM_HRC3_freeML_si,aM_HRC3_freeML_over_match,ups_disk_HRC3_freeML,chi2_HRC3_freeML,chi2red_HRC3_freeML,success_HRC3_freeML,Vflat_obs_km_s,Mbar_eff_Msun
F571-8,13,2.2514297084033013e-10,2.0800322238192295,384.83154619247887,32.06929551603991,True,1.025768424052354e-09,9.476784321720269,0.1,262.018286066319,23.81984418784718,True,1.6362797780752067e-10,1.5117126032746353,573.3598079949961,47.77998399958301,True,1.0225958238625684e-09,9.447473565966188,0.1,269.37206117589994,24.488369197809085,True,134.93406593406593,5618354819.351454
F571-V1,7,1.0768610789760603e-10,0.9948814908529725,1.156036673124707,0.19267277885411782,True,9.812978687942784e-11,0.9065933440599351,0.6185024313201082,1.1183615452720088,0.22367230905440177,True,1.0135812015548301e-10,0.9364190020334408,1.0723228576981083,0.17872047628301804,True,9.723754501560243e-11,0.8983501738589271,0.5451719839476677,1.0631815957783892,0.21263631915567785,True,83.56666666666666,3719662541.018517
F574-1,14,1.8771528085516004e-10,1.7342483828150113,34.940589595804894,2.687737661215761,True,4.523505196830027e-11,0.41791384998170905,1.9916753976655337,18.428474450324572,1.5357062041937144,True,1.7800408537344419e-10,1.6445293946610258,34.060399964405036,2.620030766492695,True,3.929871814975999e-11,0.3630697409792184,1.4417038849461896,16.53979712138978,1.3783164267824815,True,98.89877150103108,5173750156.440844
F579-V1,14,2.3360148774510107e-10,2.1581780689325587,40.40140547818818,3.107800421399091,True,1.01310760862195e-11,0.09359814629187675,2.5,13.031842435878085,1.0859868696565071,True,2.130483099975331e-10,1.9682930733794681,38.25643201248084,2.9428024624985265,True,5.254165192512542e-12,0.048541746024334496,2.5,13.030019634867465,1.0858349695722886,True,113.72678762006403,8936915161.730501
F583-1,25,1.9488243107600848e-10,1.8004636564106078,71.22930726570137,2.967887802737557,True,6.74156324333227e-11,0.6228339589154298,1.9903291207347036,35.21525944776114,1.5310982368591801,True,1.9099376152957966e-10,1.7645373384173502,71.82451202950236,2.992688001229265,True,7.184591800814642e-11,0.6637641141939179,1.5767966969310672,37.4585049242154,1.6286306488789304,True,80.01653336052811,1549485641.8241367
F583-4,12,1.0071289132357985e-10,0.9304579153644387,1.2614498654604271,0.11467726049640246,True,9.967295279920396e-11,0.9208502174939733,0.5058099047856268,1.2613890682826365,0.12613890682826365,True,9.248380591818416e-11,0.8544317229770128,1.2206231765261983,0.11096574332056348,True,1.0244741632391837e-10,0.9464827012161047,0.4532689611086584,1.210588396076628,0.1210588396076628,True,67.16666666666667,1520939796.3175046
IC2574,34,4.604038627035589e-11,0.4253541058021346,63.655056502551645,1.9289411061379287,True,9.00332793503564e-11,0.8317920011709886,0.1,12.25941416531367,0.3831066926660522,True,4.117101845958898e-11,0.3803673939442445,61.18478264064301,1.8540843224437276,True,8.762563202525969e-11,0.8095484285597657,0.1,12.084671787168233,0.3776459933490073,True,64.30916761254647,1883112680.1726518
IC4202,32,2.400104336264095e-10,2.217388507100265,1126.6998338182905,36.34515592962227,True,7.080610951396456e-11,0.6541576176356351,1.1383100924570368,1044.3981356098536,34.813271186995124,True,1.2982206073491373e-10,1.1993892977575746,1072.897537525083,34.60959798468009,True,3.462003187731618e-11,0.3198446819178563,1.149415759977977,1044.1361060533366,34.80453686844455,True,243.47528436258642,128980929402.07846
KK98-251,15,3.0390423752532935e-11,0.2807685288368167,14.059240416058643,1.004231458289903,True,3.801495451547651e-11,0.35120941188650756,0.1,10.73281826440265,0.8256014049540501,True,2.051391976165264e-11,0.18952230212570384,10.563785446171977,0.7545561032979984,True,3.060425710848516e-11,0.28274407472771407,0.1,8.627490512167586,0.6636531163205835,True,33.675,248463913.63488185
NGC0024,29,3.6358579641172523e-10,3.359066329437876,70.93479685748828,2.5333856020531527,True,1.0076360015907706e-10,0.9309263999521337,1.8165275603284032,14.783357320430587,0.5475317526085403,True,3.340036171746954e-10,3.0857649430603455,51.63540572093711,1.844121632890611,True,1.7000029849947542e-10,1.5705846716776768,0.9512485911887688,16.10894390398997,0.5966275519996286,True,106.96593862371712,3625468669.0077887
NGC0055,21,6.31378787566451e-11,0.5833130026988536,31.20448987451989,1.5602244937259946,True,9.972024333440578e-11,0.9212871213721371,0.1,8.855270658075042,0.4660668767407917,True,4.2549553698078507e-11,0.3931032910811891,47.59377729910112,2.379688864955056,True,8.884512337333919e-11,0.8208149641802494,0.1,9.793713068025303,0.5154585825276475,True,86.68026541178735,6311197424.981248
NGC0100,21,1.307217170203141e-10,1.2077009677022759,25.23449039605071,1.2617245198025355,True,4.2944738825320874e-10,3.9675429469000782,0.10750632851592701,6.601695211165609,0.3474576426929268,True,1.1546552295685494e-10,1.0667533061057706,34.05412972433111,1.7027064862165555,True,4.260253253747996e-10,3.935927475928637,0.10715834597042921,6.502363610912155,0.3422296637322187,True,87.05221638363125,2572516687.168933
NGC0247,26,1.4395621837031435e-10,1.329970782173643,58.629965606034084,2.3451986242413634,True,3.341436330512225e-11,0.30870585101387915,1.825529381766086,25.87170214587369,1.0779875894114037,True,1.3042010225053258e-10,1.2049144341587956,56.39438873441583,2.255775549376633,True,1.551507947912942e-11,0.14333943072374508,1.8885663302980429,25.927678748133157,1.0803199478388816,True,105.8260686916319,8104589396.032816
NGC0289,28,1.0018364155772973e-10,0.9255683264809477,156.01799544718168,5.778444275821544,True,6.023739486782787e-11,0.5565162524788034,0.9070803753528504,64.73513746124695,2.489812979278729,True,7.999635233485086e-11,0.7390636715125015,59.11133738445524,2.1893087920168606,True,6.374557303426018e-11,0.5889273182377843,0.6234684876580064,45.27693073106389,1.7414204127332267,True,162.43628237528648,88053119787.53181
NGC0300,25,1.8474219863062569e-10,1.7067809171063824,16.594705713813102,0.6914460714088793,True,1.970264458619535e-10,1.8202716025635137,0.45767994951722285,16.341428656861492,0.7104968981244127,True,1.7341158865334689e-10,1.60210061649428,20.21392902325291,0.8422470426355378,True,2.0563728602607183e-10,1.8998247191839086,0.4036793918697877,17.579167929191676,0.7643116490952903,True,95.45512326251904,3119500838.447522
NGC0801,13,7.506938670546142e-11,0.6935448297004344,166.07098256516988,13.83924854709749,True,5.041511618841736e-11,0.4657709980822284,0.6636523227798171,57.18452824646021,5.198593476950928,True,4.2715221577912517e-11,0.3946338497622812,156.65612380428996,13.05467698369083,True,2.53431335430052e-11,0.23413804226377383,0.6648903063308856,58.80286005535228,5.345714550486571,True,216.3310485844969,220597210821.27252
NGC0891,18,1.5716874951471188e-10,1.4520376201299228,214.88264430801976,12.640155547530574,True,2.7617888474327206e-10,2.5515385963875667,0.3051179826675687,77.4299408918412,4.839371305740075,True,7.862455839617334e-11,0.726390055337681,206.95339534144745,12.173729137732202,True,1.7046747986035048e-10,1.5749008281242267,0.28952511842845446,39.87223320730826,2.4920145754567664,True,215.54637304159937,88879615377.19235
NGC1003,36,1.1311029192369723e-10,1.0449939927893384,115.6699641107796,3.304856117450846,True,1.1830537800049161e-10,1.0929899235746279,0.45959387083716513,114.63186103406066,3.371525324531196,True,1.0530538685635946e-10,0.9728866825618923,171.23222489621818,4.892349282749091,True,1.2932184148335296e-10,1.194767913584053,0.345850216347518,128.5631982478311,3.781270536700915,True,112.29379352064895,9020604284.271845
NGC1090,24,9.751165231472731e-11,0.9008825736617536,121.86588469175871,5.298516725728639,True,6.462014645403793e-11,0.5970072546819188,0.7284403779557653,64.75042816628977,2.9432012802858982,True,6.752183746057757e-11,0.623815157121162,58.88252269178105,2.56010968225135,True,8.363359843072428e-11,0.7726671593635295,0.43654936938560424,53.841288640890006,2.4473313018586365,True,162.33333333333331,55514149164.42668
NGC1705,14,4.786806439320304e-10,4.422395070034344,5.112267109073832,0.39325131608260244,True,1.7744572840258499e-10,1.6393708925436983,1.6328210110042378,0.7399304594363278,0.06166087161969399,True,4.5863667355997513e-10,4.237214497389592,3.0420185370560446,0.23400142592738804,True,3.064938744077385e-10,2.831610211021968,0.8120863119336956,0.9812352395214304,0.08176960329345254,True,71.47661362256957,491462745.43278927
