a,c,b,kappa,q_initial,F_initial_over_F_today,G_eff_early_over_today_long_range,V_total_at_q0,ratio_Vminus_over_Vplus,V_minus,V_plus,q_today,dq_dN_today,H_today,minus_dlnF_dN_today,omega_BD_unscreened,gamma_PPN_unscreened_massless,beta_PPN_unscreened_constant_coupling,cassini_gamma_gate_2p3e_minus_5_unscreened,H0_r_s_over_c_conditional_standard_photon,H0_r_s_over_c_reference_same_inputs,delta_r_s_percent,H0_fixed_acoustic_angle_proxy_from_67p4,H0_t0,delta_age_percent,DOP853_Radau_age_absolute_difference,DOP853_Radau_q0_absolute_difference,DOP853_Radau_p0_absolute_difference,DOP853_Radau_H0_absolute_difference,min_F,min_friedmann_denominator,min_response_determinant,min_H,regular_positive,z=1_E,z=1_delta_E_percent,z=1_H0_t,z=1_delta_t_percent,z=1_H0_chi_over_c,z=1_delta_chi_percent,z=10_E,z=10_delta_E_percent,z=10_H0_t,z=10_delta_t_percent,z=10_H0_chi_over_c,z=10_delta_chi_percent,z=14.32_E,z=14.32_delta_E_percent,z=14.32_H0_t,z=14.32_delta_t_percent,z=14.32_H0_chi_over_c,z=14.32_delta_chi_percent,z=20_E,z=20_delta_E_percent,z=20_H0_t,z=20_delta_t_percent,z=20_H0_chi_over_c,z=20_delta_chi_percent
0.01,0.01,0.03,0.05,-1.4908932256862377,0.9852016556091954,1.015020624769103,2.057211586781911,0.9999999999999998,1.0286057933909556,1.0286057933909558,4.9790900569224306e-15,0.08959963878983858,0.9999999999999996,-0.0008959963878983858,500.0,0.9980079681274902,1.0,False,0.03283445193233469,0.03304663747720654,-0.6420790769354534,67.83555792415342,0.9506354457902,0.0033210052100107745,2.220446049250313e-16,8.434442380633733e-15,1.5404344466674047e-15,0.0,0.9852016556091954,2.955604966827586,0.09735341691217449,0.9999999999999996,True,1.7900386316944032,-0.03337962589470278,0.4025049947316449,-0.025515434037404194,0.7648089117725974,0.02653948020761021,20.551612923942795,0.12730911797158573,0.03234187705299453,-0.1930415217048176,2.1646399274193766,-0.01076996187030499,33.793984083449175,0.16059496252027738,0.019641290597797314,-0.22576523629799228,2.3280134784386246,-0.02008225826394261,54.28687387075338,0.19213213066100465,0.01220908795599318,-0.25674892473669386,2.4602202928647703,-0.028454296839941495
0.03,0.03,0.09,0.05,-4.399687571430863,0.8763492089367619,1.1410976238721757,2.076692048088724,1.0,1.038346024044362,1.038346024044362,-3.1988300897012323e-15,0.2633510236716207,1.0,-0.007900530710148622,55.55555555555556,0.9826254826254825,1.0,False,0.031213875005621155,0.03304663747720654,-5.5459877660760775,71.3574769413477,0.9508820066639261,0.02925829411686287,2.220446049250313e-16,1.077729485515766e-14,3.885780586188048e-15,0.0,0.8763492089367619,2.629047626810286,0.07887236102761988,1.0,True,1.7853587034401275,-0.2947352206230658,0.40169414774305257,-0.22691420127614048,0.7664065281231197,0.23548583595727202,20.75891451767869,1.1372809792292937,0.03185375483434224,-1.699385569996592,2.1627849280636355,-0.09645624851425394,34.22412290224445,1.4354656584590675,0.019295067113705835,-1.9845184613189626,2.324321592993103,-0.17863563717424036,55.11401729308566,1.7187122623264939,0.01196463625893131,-2.2538192287349212,2.454709621964633,-0.2523815156121545
0.08,0.08,0.24,0.05,-10.549354193167819,0.43000934608324193,2.3255308497560385,2.1932110728291723,0.9999999999999998,1.0966055364145861,1.0966055364145864,-4.152928001488476e-15,0.6166366298356111,1.0,-0.04933093038684889,7.8125,0.8980891719745223,1.0,False,0.02291914583515505,0.03304663747720654,-30.646057860007048,97.18265165655781,0.9523269552889457,0.1812615271372442,1.3322676295501878e-15,4.1032498579451904e-14,4.440892098500626e-15,3.3306690738754696e-16,0.43000934608324193,1.2900280382497258,0.02204103809609733,1.0,True,1.7574814471077005,-1.851570392508406,0.396609477662257,-1.4898482695960058,0.7762665058088015,1.5250359864189988,22.101925518587386,7.68042083567142,0.029004827979762164,-10.491167315281725,2.1506284140856966,-0.6579909671549533,37.023468752976655,9.732331314276177,0.01729509153699631,-12.144035816795828,2.3011795934701835,-1.1725023952965263,60.528856833437814,11.712367818639002,0.010565815585395245,-13.681611554638163,2.420827541889611,-1.6291866442268543
0.01,0.01,0.03,1.0,-0.07469182009716797,0.9992533606729914,1.0007471972138333,2.054848945989735,0.9999999999999998,1.0274244729948676,1.0274244729948678,-1.3885919324108098e-16,0.004491020777623009,1.0000000000000364,-4.491020777623009e-05,10000.0,0.9999000199960009,1.0,False,0.03303597537937876,0.03304663747720654,-0.032263790333086906,67.42175281296647,0.9506054587042994,0.0001664750579832841,1.1102230246251565e-16,2.6902579556425943e-15,1.0928757898653885e-16,0.0,0.9992533606729914,2.9977600820189743,1.9973141098161797,1.0000000000000364,True,1.790606385621929,-0.0016728010620248313,0.40260257817126827,-0.0012775880324888966,0.7646161526770769,0.0013292283637333924,20.52678980740253,0.006371074213329386,0.0324012950489354,-0.009677722379974885,2.16486141914392,-0.0005387974552073516,33.74251108962905,0.008036280099332771,0.019683505659757246,-0.011320290250160792,2.328457676922018,-0.0010055096789196583,54.18798022620718,0.009613514377337928,0.0122389392605839,-0.012875985214233499,2.4608854576550208,-0.0014251919985941441
0.03,0.03,0.09,1.0,-0.22388936252628178,0.9933058256073918,1.0067392883642001,2.055845045172525,1.0,1.0279225225862625,1.0279225225862625,-4.1584574325681523e-16,0.013459098156933127,0.9999999999999999,-0.0004037729447079938,1111.111111111111,0.9991016170892393,1.0,False,0.03295087926138557,0.03304663747720654,-0.2897668965171407,67.59587045599409,0.9506181035291146,0.0014966637024826923,3.3306690738754696e-16,2.807792247403601e-15,2.6020852139652106e-16,1.1102230246251565e-16,0.9933058256073918,2.9799174768221754,1.9759768988217654,0.9999999999999999,True,1.7903670148486213,-0.015040717709302598,0.4025614565555488,-0.011491404978569708,0.7646973941791085,0.011954505063971332,20.537246986601275,0.057318375430504,0.03237623849950082,-0.08700217652124476,2.1647681293853682,-0.004848045847927196,33.764194136029786,0.0723017666052872,0.019665701731034886,-0.10176105610595343,2.328270495389709,-0.009044292261739528,54.22963699155017,0.08649545359744604,0.01222634847014862,-0.11573758930365496,2.4606051061053886,-0.012817333522785468
0.08,0.08,0.24,1.0,-0.5936487653480385,0.9536181962378485,1.0486377084090195,2.062642191452947,0.9999999999999998,1.0313210957264736,1.0313210957264738,2.4298488568441634e-14,0.03563704567704173,1.0000000000004574,-0.0028509636541633383,156.25,0.9936808846761453,1.0,False,0.032375361035132805,0.03304663747720654,-2.031300287470217,68.79748347969533,0.9507043047722543,0.010564714580385548,6.661338147750939e-16,2.88046767427802e-15,4.579669976578771e-16,0.0,0.9536181962378485,2.8608545887135453,1.8362355715444174,1.0000000000004574,True,1.788733744474639,-0.10625244719562055,0.4022800749571934,-0.08138117188861704,0.7652527991003303,0.0845938682106695,20.60892989044215,0.40655696307376754,0.03220547992690745,-0.6139627402730996,2.164127959837133,-0.03441881159564897,33.91286329245862,0.5129361447158143,0.019544441161700205,-0.7177430076043656,2.3269895434769032,-0.06405663134808615,54.51534452644843,0.6137987415967494,0.012140640457760468,-0.8159369677999573,2.4586887646107733,-0.0906882550282373
0.01,0.01,0.03,10.0,-0.007469880523784868,0.9999253039846484,1.0000747015952631,2.054736765936313,0.9999999999999998,1.0273683829681566,1.0273683829681568,-4.0538996855590814e-18,0.0004491545054267638,0.9999999999999999,-4.491545054267638e-06,100000.0,0.9999900001999961,1.0,True,0.033045571016082596,0.03304663747720654,-0.0032271395983385354,67.4021751622848,0.9506040344569504,1.6649522383005433e-05,4.440892098500626e-16,2.4597655734972406e-15,1.1817803680091998e-17,0.0,0.9999253039846484,2.9997759119539453,19.997312226159895,0.9999999999999999,True,1.7906333437025888,-0.00016729823788530496,0.40260720743785267,-0.0001277674172128762,0.7646070057351394,0.00013293353144927522,20.525612888537722,0.0006371340394162317,0.032404117419256626,-0.0009678940357749077,2.1648719169663444,-5.3881156669710606e-05,33.74007081774436,0.0008036589547621986,0.01968551126382709,-0.001132181158680634,2.3284787485603142,-0.00010055758864480069,54.1832922622721,0.0009613841565725423,0.012240357716424856,-0.00128778160775056,2.460917022924085,-0.00014253095069749477
0.03,0.03,0.09,10.0,-0.02240777884775728,0.9993279925327945,1.00067245936492,2.0548364827279317,1.0,1.0274182413639659,1.0274182413639659,1.4074977077935258e-16,0.0013473237073151948,1.0000000000000224,-4.041971121945584e-05,11111.111111111111,0.9999100161970845,1.0,False,0.033037041337866085,0.03304663747720654,-0.02903817172646983,67.41957741266636,0.9506053004716291,0.00014982956828557548,1.2212453270876722e-15,2.37766341107371e-15,7.806255641895632e-18,0.0,0.9993279925327945,2.997983977598383,19.97582510557148,1.0000000000000224,True,1.7906093806756624,-0.0015055390855112094,0.4026030925033944,-0.001149837843350543,0.7646151364228773,0.0011963162215300471,20.526659043496302,0.005733993410550475,0.03240160861055919,-0.008710071927442442,2.1648625855414623,-0.0004849191215905435,33.74223995758935,0.007232683034752441,0.019683728478036122,-0.010188413342404612,2.328460018078121,-0.0009049653321047124,54.18745935708412,0.008652195659220041,0.012239096846870405,-0.011588569758014255,2.4608889646500955,-0.0012826845493973948
0.08,0.08,0.24,10.0,-0.059719949407131434,0.995233798605552,1.0047890268609507,2.0555215211789144,0.9999999999999998,1.0277607605894572,1.0277607605894574,-1.1722935989999517e-17,0.0035903022017214274,1.0,-0.0002872241761377142,1562.5,0.9993608181527643,1.0,False,0.03297849642729195,0.03304663747720654,-0.20619662124956584,67.53926367972443,0.9506139969465899,0.0010646664607927292,3.3306690738754696e-16,2.5773772628938027e-15,9.107298248878237e-17,0.0,0.995233798605552,2.9857013958166556,19.828823691763354,1.0,True,1.7904447597826905,-0.010698968781375218,0.40257481567551096,-0.008173257005372747,0.7646710034327175,0.008502956585432209,20.533849255541238,0.04076465434754706,0.03238437573335374,-0.06189069149655779,2.1647984437734173,-0.003447761079211631,33.757148774542294,0.051420310409699965,0.019671483345815127,-0.07239148960395125,2.3283313053510044,-0.006432720213511711,54.21610130853875,0.061513927787193445,0.012230436988810302,-0.0823360653840921,2.460696175297322,-0.009116718618540354
